unidade_territorial_id,unidade_territorial,nivel_territorial
4117222,Nova Santa Rosa - PR,Município
4117255,Nova Prata do Iguaçu - PR,Município
4117271,Nova Tebas - PR,Município
4117297,Novo Itacolomi - PR,Município
4117305,Ortigueira - PR,Município
4117404,Ourizona - PR,Município
4117453,Ouro Verde do Oeste - PR,Município
4117503,Paiçandu - PR,Município
4117602,Palmas - PR,Município
4117701,Palmeira - PR,Município
4117800,Palmital - PR,Município
4117909,Palotina - PR,Município
4118006,Paraíso do Norte - PR,Município
4118105,Paranacity - PR,Município
4118204,Paranaguá - PR,Município
4118303,Paranapoema - PR,Município
4118402,Paranavaí - PR,Município
4118451,Pato Bragado - PR,Município
4118501,Pato Branco - PR,Município
4118600,Paula Freitas - PR,Município
4118709,Paulo Frontin - PR,Município
4118808,Peabiru - PR,Município
4118857,Perobal - PR,Município
4118907,Pérola - PR,Município
4119004,Pérola d'Oeste - PR,Município
4119103,Piên - PR,Município
4119152,Pinhais - PR,Município
4119202,Pinhalão - PR,Município
4119251,Pinhal de São Bento - PR,Município
4119301,Pinhão - PR,Município
4119400,Piraí do Sul - PR,Município
4119509,Piraquara - PR,Município
4119608,Pitanga - PR,Município
4119657,Pitangueiras - PR,Município
4119707,Planaltina do Paraná - PR,Município
4119806,Planalto - PR,Município
4119905,Ponta Grossa - PR,Município
4119954,Pontal do Paraná - PR,Município
4120002,Porecatu - PR,Município
4120101,Porto Amazonas - PR,Município
4120150,Porto Barreiro - PR,Município
4120200,Porto Rico - PR,Município
4120309,Porto Vitória - PR,Município
4120333,Prado Ferreira - PR,Município
4120358,Pranchita - PR,Município
4120408,Presidente Castelo Branco - PR,Município
4120507,Primeiro de Maio - PR,Município
4120606,Prudentópolis - PR,Município
4120655,Quarto Centenário - PR,Município
4120705,Quatiguá - PR,Município
4120804,Quatro Barras - PR,Município
4120853,Quatro Pontes - PR,Município
4120903,Quedas do Iguaçu - PR,Município
4121000,Querência do Norte - PR,Município
4121109,Quinta do Sol - PR,Município
4121208,Quitandinha - PR,Município
4121257,Ramilândia - PR,Município
4121307,Rancho Alegre - PR,Município
4121356,Rancho Alegre D'Oeste - PR,Município
4121406,Realeza - PR,Município
4121505,Rebouças - PR,Município
4121604,Renascença - PR,Município
4121703,Reserva - PR,Município
4121752,Reserva do Iguaçu - PR,Município
4121802,Ribeirão Claro - PR,Município
4121901,Ribeirão do Pinhal - PR,Município
4122008,Rio Azul - PR,Município
4122107,Rio Bom - PR,Município
4122156,Rio Bonito do Iguaçu - PR,Município
4122172,Rio Branco do Ivaí - PR,Município
4122206,Rio Branco do Sul - PR,Município
4122305,Rio Negro - PR,Município
4122404,Rolândia - PR,Município
4122503,Roncador - PR,Município
4122602,Rondon - PR,Município
4122651,Rosário do Ivaí - PR,Município
4122701,Sabáudia - PR,Município
4122800,Salgado Filho - PR,Município
4122909,Salto do Itararé - PR,Município
4123006,Salto do Lontra - PR,Município
4123105,Santa Amélia - PR,Município
4123204,Santa Cecília do Pavão - PR,Município
4123303,Santa Cruz de Monte Castelo - PR,Município
4123402,Santa Fé - PR,Município
4123501,Santa Helena - PR,Município
4123600,Santa Inês - PR,Município
4123709,Santa Isabel do Ivaí - PR,Município
4123808,Santa Izabel do Oeste - PR,Município
4123824,Santa Lúcia - PR,Município
4123857,Santa Maria do Oeste - PR,Município
4123907,Santa Mariana - PR,Município
4123956,Santa Mônica - PR,Município
4124004,Santana do Itararé - PR,Município
4124020,Santa Tereza do Oeste - PR,Município
4124053,Santa Terezinha de Itaipu - PR,Município
4124103,Santo Antônio da Platina - PR,Município
4124202,Santo Antônio do Caiuá - PR,Município
4124301,Santo Antônio do Paraíso - PR,Município
4124400,Santo Antônio do Sudoeste - PR,Município
4124509,Santo Inácio - PR,Município
4124608,São Carlos do Ivaí - PR,Município
4124707,São Jerônimo da Serra - PR,Município
4124806,São João - PR,Município
4124905,São João do Caiuá - PR,Município
4125001,São João do Ivaí - PR,Município
4125100,São João do Triunfo - PR,Município
4125209,São Jorge d'Oeste - PR,Município
4125308,São Jorge do Ivaí - PR,Município
4125357,São Jorge do Patrocínio - PR,Município
4125407,São José da Boa Vista - PR,Município
4125456,São José das Palmeiras - PR,Município
4125506,São José dos Pinhais - PR,Município
4125555,São Manoel do Paraná - PR,Município
4125605,São Mateus do Sul - PR,Município
4125704,São Miguel do Iguaçu - PR,Município
4125753,São Pedro do Iguaçu - PR,Município
4125803,São Pedro do Ivaí - PR,Município
4125902,São Pedro do Paraná - PR,Município
4126009,São Sebastião da Amoreira - PR,Município
4126108,São Tomé - PR,Município
4126207,Sapopema - PR,Município
4126256,Sarandi - PR,Município
4126272,Saudade do Iguaçu - PR,Município
4126306,Sengés - PR,Município
4126355,Serranópolis do Iguaçu - PR,Município
4126405,Sertaneja - PR,Município
4126504,Sertanópolis - PR,Município
4126603,Siqueira Campos - PR,Município
4126652,Sulina - PR,Município
4126678,Tamarana - PR,Município
4126702,Tamboara - PR,Município
4126801,Tapejara - PR,Município
4126900,Tapira - PR,Município
4127007,Teixeira Soares - PR,Município
4127106,Telêmaco Borba - PR,Município
4127205,Terra Boa - PR,Município
4127304,Terra Rica - PR,Município
4127403,Terra Roxa - PR,Município
4127502,Tibagi - PR,Município
4127601,Tijucas do Sul - PR,Município
4127700,Toledo - PR,Município
4127809,Tomazina - PR,Município
4127858,Três Barras do Paraná - PR,Município
4127882,Tunas do Paraná - PR,Município
4127908,Tuneiras do Oeste - PR,Município
4127957,Tupãssi - PR,Município
4127965,Turvo - PR,Município
4128005,Ubiratã - PR,Município
4128104,Umuarama - PR,Município
4128203,União da Vitória - PR,Município
4128302,Uniflor - PR,Município
4128401,Uraí - PR,Município
4128500,Wenceslau Braz - PR,Município
4128534,Ventania - PR,Município
4128559,Vera Cruz do Oeste - PR,Município
4128609,Verê - PR,Município
4128625,Alto Paraíso - PR,Município
4128633,Doutor Ulysses - PR,Município
4128658,Virmond - PR,Município
4128708,Vitorino - PR,Município
4128807,Xambrê - PR,Município
4200051,Abdon Batista - SC,Município
4200101,Abelardo Luz - SC,Município
4200200,Agrolândia - SC,Município
4200309,Agronômica - SC,Município
4200408,Água Doce - SC,Município
4200507,Águas de Chapecó - SC,Município
4200556,Águas Frias - SC,Município
4200606,Águas Mornas - SC,Município
4200705,Alfredo Wagner - SC,Município
4200754,Alto Bela Vista - SC,Município
4200804,Anchieta - SC,Município
4200903,Angelina - SC,Município
4201000,Anita Garibaldi - SC,Município
4201109,Anitápolis - SC,Município
4201208,Antônio Carlos - SC,Município
4201257,Apiúna - SC,Município
4201273,Arabutã - SC,Município
4201307,Araquari - SC,Município
4201406,Araranguá - SC,Município
4201505,Armazém - SC,Município
4201604,Arroio Trinta - SC,Município
4201653,Arvoredo - SC,Município
4201703,Ascurra - SC,Município
4201802,Atalanta - SC,Município
4201901,Aurora - SC,Município
4201950,Balneário Arroio do Silva - SC,Município
4202008,Balneário Camboriú - SC,Município
4202057,Balneário Barra do Sul - SC,Município
4202073,Balneário Gaivota - SC,Município
4202081,Bandeirante - SC,Município
4202099,Barra Bonita - SC,Município
4202107,Barra Velha - SC,Município
4202131,Bela Vista do Toldo - SC,Município
4202156,Belmonte - SC,Município
4202206,Benedito Novo - SC,Município
4202305,Biguaçu - SC,Município
4202404,Blumenau - SC,Município
4202438,Bocaina do Sul - SC,Município
4202453,Bombinhas - SC,Município
4202503,Bom Jardim da Serra - SC,Município
4202537,Bom Jesus - SC,Município
4202578,Bom Jesus do Oeste - SC,Município
4202602,Bom Retiro - SC,Município
4202701,Botuverá - SC,Município
4202800,Braço do Norte - SC,Município
4202859,Braço do Trombudo - SC,Município
4202875,Brunópolis - SC,Município
4202909,Brusque - SC,Município
4203006,Caçador - SC,Município
4203105,Caibi - SC,Município
4203154,Calmon - SC,Município
4203204,Camboriú - SC,Município
4203253,Capão Alto - SC,Município
4203303,Campo Alegre - SC,Município
4203402,Campo Belo do Sul - SC,Município
4203501,Campo Erê - SC,Município
4203600,Campos Novos - SC,Município
4203709,Canelinha - SC,Município
4203808,Canoinhas - SC,Município
4203907,Capinzal - SC,Município
4203956,Capivari de Baixo - SC,Município
4204004,Catanduvas - SC,Município
4204103,Caxambu do Sul - SC,Município
4204152,Celso Ramos - SC,Município
4204178,Cerro Negro - SC,Município
4204194,Chapadão do Lageado - SC,Município
4204202,Chapecó - SC,Município
4204251,Cocal do Sul - SC,Município
4204301,Concórdia - SC,Município
4204350,Cordilheira Alta - SC,Município
4204400,Coronel Freitas - SC,Município
4204459,Coronel Martins - SC,Município
4204509,Corupá - SC,Município
4204558,Correia Pinto - SC,Município
4204608,Criciúma - SC,Município
4204707,Cunha Porã - SC,Município
4204756,Cunhataí - SC,Município
4204806,Curitibanos - SC,Município
4204905,Descanso - SC,Município
4205001,Dionísio Cerqueira - SC,Município
4205100,Dona Emma - SC,Município
4205159,Doutor Pedrinho - SC,Município
4205175,Entre Rios - SC,Município
4205191,Ermo - SC,Município
4205209,Erval Velho - SC,Município
4205308,Faxinal dos Guedes - SC,Município
4205357,Flor do Sertão - SC,Município
4205407,Florianópolis - SC,Município
4205431,Formosa do Sul - SC,Município
4205456,Forquilhinha - SC,Município
4205506,Fraiburgo - SC,Município
4205555,Frei Rogério - SC,Município
4205605,Galvão - SC,Município
4205704,Garopaba - SC,Município
4205803,Garuva - SC,Município
4205902,Gaspar - SC,Município
4206009,Governador Celso Ramos - SC,Município
4206108,Grão-Pará - SC,Município
4206207,Gravatal - SC,Município
4206306,Guabiruba - SC,Município
4206405,Guaraciaba - SC,Município
4206504,Guaramirim - SC,Município
4206603,Guarujá do Sul - SC,Município
4206652,Guatambú - SC,Município
4206702,Herval d'Oeste - SC,Município
4206751,Ibiam - SC,Município
4206801,Ibicaré - SC,Município
4206900,Ibirama - SC,Município
4207007,Içara - SC,Município
4207106,Ilhota - SC,Município
4207205,Imaruí - SC,Município
4207304,Imbituba - SC,Município
4207403,Imbuia - SC,Município
4207502,Indaial - SC,Município
4207577,Iomerê - SC,Município
4207601,Ipira - SC,Município
4207650,Iporã do Oeste - SC,Município
4207684,Ipuaçu - SC,Município
4207700,Ipumirim - SC,Município
4207759,Iraceminha - SC,Município
4207809,Irani - SC,Município
4207858,Irati - SC,Município
4207908,Irineópolis - SC,Município
4208005,Itá - SC,Município
4208104,Itaiópolis - SC,Município
4208203,Itajaí - SC,Município
4208302,Itapema - SC,Município
4208401,Itapiranga - SC,Município
4208450,Itapoá - SC,Município
4208500,Ituporanga - SC,Município
4208609,Jaborá - SC,Município
4208708,Jacinto Machado - SC,Município
4208807,Jaguaruna - SC,Município
4208906,Jaraguá do Sul - SC,Município
4208955,Jardinópolis - SC,Município
4209003,Joaçaba - SC,Município
4209102,Joinville - SC,Município
4209151,José Boiteux - SC,Município
4209177,Jupiá - SC,Município
4209201,Lacerdópolis - SC,Município
4209300,Lages - SC,Município
4209409,Laguna - SC,Município
4209458,Lajeado Grande - SC,Município
4209508,Laurentino - SC,Município
4209607,Lauro Müller - SC,Município
4209706,Lebon Régis - SC,Município
4209805,Leoberto Leal - SC,Município
4209854,Lindóia do Sul - SC,Município
4209904,Lontras - SC,Município
4210001,Luiz Alves - SC,Município
4210035,Luzerna - SC,Município
4210050,Macieira - SC,Município
4210100,Mafra - SC,Município
4210209,Major Gercino - SC,Município
4210308,Major Vieira - SC,Município
4210407,Maracajá - SC,Município
4210506,Maravilha - SC,Município
4210555,Marema - SC,Município
4210605,Massaranduba - SC,Município
4210704,Matos Costa - SC,Município
4210803,Meleiro - SC,Município
4210852,Mirim Doce - SC,Município
4210902,Modelo - SC,Município
4211009,Mondaí - SC,Município
4211058,Monte Carlo - SC,Município
4211108,Monte Castelo - SC,Município
4211207,Morro da Fumaça - SC,Município
4211256,Morro Grande - SC,Município
4211306,Navegantes - SC,Município
4211405,Nova Erechim - SC,Município
4211454,Nova Itaberaba - SC,Município
4211504,Nova Trento - SC,Município
4211603,Nova Veneza - SC,Município
4211652,Novo Horizonte - SC,Município
4211702,Orleans - SC,Município
4211751,Otacílio Costa - SC,Município
4211801,Ouro - SC,Município
4211850,Ouro Verde - SC,Município
4211876,Paial - SC,Município
4211892,Painel - SC,Município
4211900,Palhoça - SC,Município
4212007,Palma Sola - SC,Município
4212056,Palmeira - SC,Município
4212106,Palmitos - SC,Município
4212205,Papanduva - SC,Município
4212239,Paraíso - SC,Município
4212254,Passo de Torres - SC,Município
4212270,Passos Maia - SC,Município
4212304,Paulo Lopes - SC,Município
4212403,Pedras Grandes - SC,Município
4212502,Penha - SC,Município
4212601,Peritiba - SC,Município
4212650,Pescaria Brava - SC,Município
4212700,Petrolândia - SC,Município
4212809,Balneário Piçarras - SC,Município
4212908,Pinhalzinho - SC,Município
4213005,Pinheiro Preto - SC,Município
4213104,Piratuba - SC,Município
4213153,Planalto Alegre - SC,Município
4213203,Pomerode - SC,Município
4213302,Ponte Alta - SC,Município
4213351,Ponte Alta do Norte - SC,Município
4213401,Ponte Serrada - SC,Município
4213500,Porto Belo - SC,Município
4213609,Porto União - SC,Município
4213708,Pouso Redondo - SC,Município
4213807,Praia Grande - SC,Município
4213906,Presidente Castello Branco - SC,Município
4214003,Presidente Getúlio - SC,Município
4214102,Presidente Nereu - SC,Município
4214151,Princesa - SC,Município
4214201,Quilombo - SC,Município
4214300,Rancho Queimado - SC,Município
4214409,Rio das Antas - SC,Município
4214508,Rio do Campo - SC,Município
4214607,Rio do Oeste - SC,Município
4214706,Rio dos Cedros - SC,Município
4214805,Rio do Sul - SC,Município
4214904,Rio Fortuna - SC,Município
4215000,Rio Negrinho - SC,Município
4215059,Rio Rufino - SC,Município
4215075,Riqueza - SC,Município
4215109,Rodeio - SC,Município
4215208,Romelândia - SC,Município
4215307,Salete - SC,Município
4215356,Saltinho - SC,Município
4215406,Salto Veloso - SC,Município
4215455,Sangão - SC,Município
4215505,Santa Cecília - SC,Município
4215554,Santa Helena - SC,Município
4215604,Santa Rosa de Lima - SC,Município
4215653,Santa Rosa do Sul - SC,Município
4215679,Santa Terezinha - SC,Município
4215687,Santa Terezinha do Progresso - SC,Município
4215695,Santiago do Sul - SC,Município
4215703,Santo Amaro da Imperatriz - SC,Município
4215752,São Bernardino - SC,Município
4215802,São Bento do Sul - SC,Município
4215901,São Bonifácio - SC,Município
4216008,São Carlos - SC,Município
4216057,São Cristóvão do Sul - SC,Município
4216107,São Domingos - SC,Município
4216206,São Francisco do Sul - SC,Município
4216255,São João do Oeste - SC,Município
4216305,São João Batista - SC,Município
4216354,São João do Itaperiú - SC,Município
4216404,São João do Sul - SC,Município
4216503,São Joaquim - SC,Município
4216602,São José - SC,Município
4216701,São José do Cedro - SC,Município
4216800,São José do Cerrito - SC,Município
4216909,São Lourenço do Oeste - SC,Município
4217006,São Ludgero - SC,Município
4217105,São Martinho - SC,Município
4217154,São Miguel da Boa Vista - SC,Município
4217204,São Miguel do Oeste - SC,Município
4217253,São Pedro de Alcântara - SC,Município
4217303,Saudades - SC,Município
4217402,Schroeder - SC,Município
4217501,Seara - SC,Município
4217550,Serra Alta - SC,Município
4217600,Siderópolis - SC,Município
4217709,Sombrio - SC,Município
4217758,Sul Brasil - SC,Município
4217808,Taió - SC,Município
4217907,Tangará - SC,Município
4217956,Tigrinhos - SC,Município
4218004,Tijucas - SC,Município
